***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________

----------------------------------------------
Geracao e custos marginais por unidade termica                                  
----------------------------------------------
------------------------------------------------------
IPER:      Indice do periodo.                                                                                                                                                                           
USIT:      Numero de cadastro da usina termoeletrica                                                                                                                                                    
UNIDT:     Numero de cadastro da unidade termoeletrica                                                                                                                                                  
Nome Usit: Nome da usina termoeletrica                                                                                                                                                                  
NomeSist:  Nome do subsistema                                                                                                                                                                           
NumBarra:  Numero da barra da rede eletrica                                                                                                                                                             
GTER:      Geracao Termoeletrica                                                                                                                                                                        
ClinGter:  Custo linear de geracao da unidade termica                                                                                                                                                   
CMO:       Custo marginal de operacao                                                                                                                                                                   
CMB:       Custo marginal de operacao da barra                                                                                                                                                          
------------------------------------------------------

-----;-----;------;--------------;--------;--------;---------;---------;----------;------------;
IPER ;USIT ;UNIDT ;  Nome Usit   ;NomeSist;NumBarra;  GTER   ;ClinGter ;   CMO    ;    CMB     ;
  -  ;  -  ;  -   ;      -       ;   -    ;   -    ;  (MW)   ; ($/MWh) ; (R$/MWh) ;  (R$/MWh)  ;
-----;-----;------;--------------;--------;--------;---------;---------;----------;------------;
   9 ; 327 ; 002  ; M.C. SUCUBA  ; N      ;  8868  ;     0.00;  1712.90;   283.87 ;     283.70 ;
   9 ; 328 ; 001  ; PALMAPLAN    ; N      ;  8869  ;     0.00;  1760.58;   283.87 ;     283.70 ;
   9 ; 328 ; 002  ; PALMAPLAN    ; N      ;  8869  ;     0.00;  1760.58;   283.87 ;     283.70 ;
   9 ; 329 ; 001  ; PAU RAINHA   ; N      ;  8872  ;     5.00;   555.69;   283.87 ;     283.70 ;
   9 ; 330 ; 001  ; SANTA LUZ    ; N      ;  8873  ;     5.00;   555.69;   283.87 ;     283.70 ;
   9 ; 334 ; 001  ; W ARJONA     ; SE     ;   927  ;     0.00;   942.32;   287.95 ;     280.77 ;
   9 ; 334 ; 002  ; W ARJONA     ; SE     ;   928  ;     0.00;   942.32;   287.95 ;     280.77 ;
   9 ; 334 ; 003  ; W ARJONA     ; SE     ;   929  ;     0.00;   942.32;   287.95 ;     280.77 ;
   9 ; 334 ; 004  ; W ARJONA     ; SE     ;   923  ;     0.00;   942.32;   287.95 ;     280.77 ;
   9 ; 334 ; 005  ; W ARJONA     ; SE     ;   924  ;     0.00;   942.32;   287.95 ;     280.77 ;
   9 ; 383 ; 001  ; ATLANTICO    ; SE     ;  9600  ;     0.00;     0.00;   287.95 ;     283.85 ;
   9 ; 383 ; 002  ; ATLANTICO    ; SE     ;  9615  ;     0.00;     0.00;   287.95 ;     283.85 ;
   9 ; 383 ; 003  ; ATLANTICO    ; SE     ;  9603  ;     0.00;     0.00;   287.95 ;     283.85 ;
   9 ; 383 ; 004  ; ATLANTICO    ; SE     ;  9600  ;     0.00;     0.00;   287.95 ;     283.85 ;
   9 ; 383 ; 005  ; ATLANTICO    ; SE     ;  9600  ;     0.00;     0.00;   287.95 ;     283.85 ;
   9 ; 383 ; 006  ; ATLANTICO    ; SE     ;  9603  ;     0.00;     0.00;   287.95 ;     283.85 ;
   9 ; 383 ; 007  ; ATLANTICO    ; SE     ;  9600  ;   330.00;     0.00;   287.95 ;     283.85 ;
   9 ; 434 ; 001  ; W ARJONA 2   ; SE     ;   927  ;     0.00;     0.00;   287.95 ;     280.77 ;
   9 ; 434 ; 002  ; W ARJONA 2   ; SE     ;   928  ;     0.00;     0.00;   287.95 ;     280.77 ;
   9 ; 434 ; 003  ; W ARJONA 2   ; SE     ;   929  ;     0.00;     0.00;   287.95 ;     280.77 ;
   9 ; 434 ; 004  ; W ARJONA 2   ; SE     ;   923  ;     0.00;     0.00;   287.95 ;     280.77 ;
   9 ; 434 ; 005  ; W ARJONA 2   ; SE     ;   924  ;     0.00;     0.00;   287.95 ;     280.77 ;
  10 ; 001 ; 001  ; ANGRA 1      ; SE     ;    10  ;   640.00;    31.17;   286.90 ;     283.11 ;
  10 ; 004 ; 003  ; ST.CRUZ 34   ; SE     ;    30  ;     0.00;   310.41;   286.90 ;     282.97 ;
  10 ; 004 ; 004  ; ST.CRUZ 34   ; SE     ;    30  ;     0.00;   310.41;   286.90 ;     282.97 ;
  10 ; 012 ; 001  ; CUIABA G CC  ; SE     ;  4596  ;     0.00;   933.00;   286.90 ;     281.54 ;
  10 ; 012 ; 002  ; CUIABA G CC  ; SE     ;  4596  ;     0.00;   933.00;   286.90 ;     281.54 ;
  10 ; 012 ; 003  ; CUIABA G CC  ; SE     ;  4596  ;     0.00;   933.00;   286.90 ;     281.54 ;
  10 ; 013 ; 001  ; ANGRA 2      ; SE     ;    11  ;  1350.00;    20.12;   286.90 ;     283.11 ;
  10 ; 015 ; 001  ; LINHARES     ; SE     ;  9026  ;    51.00;   293.49;   286.90 ;     282.74 ;
  10 ; 015 ; 002  ; LINHARES     ; SE     ;  9026  ;    51.00;   293.49;   286.90 ;     282.74 ;
  10 ; 015 ; 003  ; LINHARES     ; SE     ;  9026  ;    51.00;   293.49;   286.90 ;     282.74 ;
  10 ; 015 ; 004  ; LINHARES     ; SE     ;  9026  ;    51.00;   293.49;   286.90 ;     282.74 ;
  10 ; 021 ; 001  ; MARANHAO V   ; N      ;  5648  ;   337.60;   182.15;   282.99 ;     283.40 ;
  10 ; 024 ; 007  ; J.LACERDA C  ; S      ;   913  ;     0.00;   341.04;   256.71 ;     253.41 ;
  10 ; 025 ; 005  ; J.LACERDA B  ; S      ;   911  ;   110.00;   397.24;   256.71 ;     253.41 ;
  10 ; 025 ; 006  ; J.LACERDA B  ; S      ;   911  ;   110.00;   397.24;   256.71 ;     253.41 ;
  10 ; 026 ; 001  ; J.LACERDA A1 ; S      ;   907  ;     0.00;   475.13;   256.71 ;     253.35 ;
  10 ; 026 ; 002  ; J.LACERDA A1 ; S      ;   907  ;     0.00;   475.13;   256.71 ;     253.35 ;
  10 ; 027 ; 003  ; J.LACERDA A2 ; S      ;   909  ;    45.00;   406.63;   256.71 ;     253.41 ;
  10 ; 027 ; 004  ; J.LACERDA A2 ; S      ;   909  ;    55.00;   406.63;   256.71 ;     253.41 ;
  10 ; 028 ; 001  ; FIGUEIRA     ; S      ;  2481  ;     0.00;   330.64;   256.71 ;     267.07 ;
  10 ; 035 ; 001  ; URUGUAIANA   ; S      ;  1164  ;     0.00;   776.36;   256.71 ;     256.63 ;
  10 ; 035 ; 002  ; URUGUAIANA   ; S      ;  1164  ;     0.00;   776.36;   256.71 ;     256.63 ;
  10 ; 035 ; 003  ; URUGUAIANA   ; S      ;  1164  ;     0.00;   776.36;   256.71 ;     256.63 ;
  10 ; 036 ; 001  ; MARANHAO IV  ; N      ;  5647  ;   337.60;   182.15;   282.99 ;     283.40 ;
  10 ; 043 ; 001  ; TERMOBAHIA   ; NE     ;  5827  ;     0.00;  1038.59;   282.45 ;     281.97 ;
  10 ; 046 ; 001  ; N.VENECIA 2  ; N      ;  5650  ;   109.30;   294.56;   282.99 ;     283.40 ;
  10 ; 046 ; 002  ; N.VENECIA 2  ; N      ;  5650  ;     0.00;   294.56;   282.99 ;     283.40 ;
  10 ; 047 ; 001  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 002  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 003  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 004  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 005  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 006  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 007  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 008  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 009  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 010  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 011  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 012  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 013  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 014  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 015  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 016  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 017  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 018  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 019  ; TERMORIO     ; SE     ;  4207  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 020  ; TERMORIO     ; SE     ;  4208  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 021  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 022  ; TERMORIO     ; SE     ;  4207  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 023  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 024  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 025  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 026  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 027  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 028  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 029  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 030  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 047 ; 031  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   286.90 ;     282.94 ;
  10 ; 048 ; 001  ; ARAUCARIA    ; S      ;   802  ;     0.00;   780.00;   256.71 ;     247.94 ;
  10 ; 048 ; 002  ; ARAUCARIA    ; S      ;   802  ;     0.00;   780.00;   256.71 ;     247.94 ;
  10 ; 048 ; 003  ; ARAUCARIA    ; S      ;   802  ;     0.00;   780.00;   256.71 ;     247.94 ;
  10 ; 049 ; 001  ; VIANA        ; SE     ; 45976  ;     0.00;  1089.24;   286.90 ;     282.77 ;
  10 ; 052 ; 001  ; CAMPINA GDE  ; NE     ;  5220  ;     0.00;  2001.08;   282.45 ;     280.91 ;
  10 ; 052 ; 002  ; CAMPINA GDE  ; NE     ;  5220  ;     0.00;  2001.08;   282.45 ;     280.91 ;
  10 ; 052 ; 003  ; CAMPINA GDE  ; NE     ;  5220  ;     0.00;  2001.08;   282.45 ;     280.91 ;
  10 ; 052 ; 004  ; CAMPINA GDE  ; NE     ;  5220  ;     0.00;  2001.08;   282.45 ;     280.91 ;
  10 ; 053 ; 001  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 002  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 003  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 004  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 005  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 006  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 007  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 008  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 009  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 010  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 053 ; 011  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 054 ; 001  ; JUIZ DE FORA ; SE     ;  4180  ;     0.00;  1171.19;   286.90 ;     283.11 ;
  10 ; 054 ; 002  ; JUIZ DE FORA ; SE     ;  4100  ;     0.00;  1171.19;   286.90 ;     283.11 ;
  10 ; 055 ; 001  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 002  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 003  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 004  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 005  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 006  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 007  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 008  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 009  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 010  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 055 ; 011  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   282.45 ;     281.97 ;
  10 ; 057 ; 001  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   282.45 ;     285.44 ;
  10 ; 057 ; 002  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   282.45 ;     285.44 ;
  10 ; 057 ; 003  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   282.45 ;     285.44 ;
  10 ; 057 ; 004  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   282.45 ;     285.44 ;
  10 ; 057 ; 005  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   282.45 ;     285.44 ;
  10 ; 057 ; 006  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   282.45 ;     285.44 ;
  10 ; 057 ; 007  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   282.45 ;     285.44 ;
  10 ; 057 ; 008  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   282.45 ;     285.44 ;
  10 ; 058 ; 001  ; TERMOCEARA   ; NE     ;  5660  ;     0.00;  2214.27;   282.45 ;     285.39 ;
  10 ; 058 ; 002  ; TERMOCEARA   ; NE     ;  5660  ;     0.00;  2214.27;   282.45 ;     285.39 ;
  10 ; 058 ; 003  ; TERMOCEARA   ; NE     ;  5660  ;     0.00;  2214.27;   282.45 ;     285.39 ;
  10 ; 058 ; 004  ; TERMOCEARA   ; NE     ;  5660  ;     0.00;  2214.27;   282.45 ;     285.39 ;
  10 ; 060 ; 001  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   286.90 ;     282.95 ;
  10 ; 060 ; 002  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   286.90 ;     282.95 ;
  10 ; 060 ; 003  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   286.90 ;     282.95 ;
  10 ; 060 ; 004  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   286.90 ;     282.95 ;
  10 ; 060 ; 005  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   286.90 ;     282.95 ;
  10 ; 060 ; 006  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   286.90 ;     282.95 ;
  10 ; 060 ; 007  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   286.90 ;     282.95 ;
  10 ; 062 ; 001  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   286.90 ;     283.00 ;
  10 ; 062 ; 002  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   286.90 ;     283.00 ;
  10 ; 062 ; 003  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   286.90 ;     283.00 ;
  10 ; 062 ; 004  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   286.90 ;     283.00 ;
  10 ; 062 ; 005  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   286.90 ;     283.00 ;
  10 ; 062 ; 006  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   286.90 ;     283.00 ;
  10 ; 062 ; 007  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   286.90 ;     283.00 ;
  10 ; 062 ; 008  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   286.90 ;     283.00 ;
  10 ; 063 ; 001  ; IBIRITE      ; SE     ;  1585  ;     0.00;   942.64;   286.90 ;     283.05 ;
  10 ; 064 ; 001  ; CANOAS       ; S      ;  1152  ;     0.00;  1371.46;   256.71 ;     256.11 ;
  10 ; 067 ; 001  ; TERMONE      ; NE     ;  5219  ;     0.00;  1753.30;   282.45 ;     281.05 ;
  10 ; 067 ; 002  ; TERMONE      ; NE     ;  5219  ;     0.00;  1753.30;   282.45 ;     281.05 ;
  10 ; 067 ; 003  ; TERMONE      ; NE     ;  5219  ;     0.00;  1753.30;   282.45 ;     281.05 ;
  10 ; 068 ; 001  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 002  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 003  ; TRES LAGOAS  ; SE     ;  3525  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 004  ; TRES LAGOAS  ; SE     ;  3525  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 005  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 006  ; TRES LAGOAS  ; SE     ;  3525  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 007  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 008  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 009  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 010  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 011  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 012  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 013  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 014  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 068 ; 015  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   286.90 ;     282.53 ;
  10 ; 069 ; 001  ; TERMOPB      ; NE     ;  5218  ;     0.00;  1753.30;   282.45 ;     281.05 ;
  10 ; 069 ; 002  ; TERMOPB      ; NE     ;  5218  ;     0.00;  1753.30;   282.45 ;     281.05 ;
  10 ; 069 ; 003  ; TERMOPB      ; NE     ;  5218  ;     0.00;  1753.30;   282.45 ;     281.05 ;
  10 ; 070 ; 001  ; GERAMAR II   ; N      ;  6447  ;     0.00;   998.68;   282.99 ;     283.64 ;
  10 ; 073 ; 001  ; GERAMAR I    ; N      ;  5557  ;     0.00;   998.68;   282.99 ;     283.64 ;
  10 ; 083 ; 002  ; VALE DO ACU  ; NE     ;  5466  ;     0.00;   450.86;   282.45 ;     280.32 ;
  10 ; 086 ; 001  ; ST.CRUZ NOVA ; SE     ;    32  ;   350.00;   195.86;   286.90 ;     282.97 ;
  10 ; 086 ; 002  ; ST.CRUZ NOVA ; SE     ;    32  ;     0.00;   195.86;   286.90 ;     282.97 ;
  10 ; 086 ; 003  ; ST.CRUZ NOVA ; SE     ;    32  ;     0.00;   195.86;   286.90 ;     282.97 ;
  10 ; 086 ; 004  ; ST.CRUZ NOVA ; SE     ;    32  ;     0.00;   195.86;   286.90 ;     282.97 ;
  10 ; 090 ; 001  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 002  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 003  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 004  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 005  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 006  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 007  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 008  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 009  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 010  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 011  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 012  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 013  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 014  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 015  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 016  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 017  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 018  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 019  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 090 ; 020  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   286.90 ;     282.95 ;
  10 ; 096 ; 001  ; TERMOPE      ; NE     ;  5151  ;     0.00;   858.48;   282.45 ;     281.26 ;
  10 ; 096 ; 002  ; TERMOPE      ; NE     ;  5151  ;     0.00;   858.48;   282.45 ;     281.26 ;
  10 ; 096 ; 003  ; TERMOPE      ; NE     ;  5151  ;     0.00;   858.48;   282.45 ;     281.26 ;
  10 ; 097 ; 001  ; CUBATAO      ; SE     ;  9100  ;     0.00;   384.92;   286.90 ;     304.00 ;
  10 ; 097 ; 002  ; CUBATAO      ; SE     ;  9101  ;     0.00;   384.92;   286.90 ;     304.00 ;
  10 ; 097 ; 003  ; CUBATAO      ; SE     ;  9100  ;     0.00;   384.92;   286.90 ;     304.00 ;
  10 ; 098 ; 001  ; PERNAMBU_III ; NE     ;  5178  ;     0.00;   831.38;   282.45 ;     281.15 ;
  10 ; 098 ; 002  ; PERNAMBU_III ; NE     ;  5178  ;     0.00;   831.38;   282.45 ;     281.15 ;
  10 ; 098 ; 003  ; PERNAMBU_III ; NE     ;  5178  ;     0.00;   831.38;   282.45 ;     281.15 ;
  10 ; 098 ; 004  ; PERNAMBU_III ; NE     ;  5178  ;     0.00;   831.38;   282.45 ;     281.15 ;
  10 ; 106 ; 001  ; ERB CANDEIAS ; NE     ;  6611  ;    11.00;   113.61;   282.45 ;     281.97 ;
  10 ; 107 ; 001  ; PAMPA SUL    ; S      ;   998  ;   345.00;   101.20;   256.71 ;     256.17 ;
  10 ; 108 ; 001  ; XAVANTES     ; SE     ;  2979  ;     0.00;     0.00;   286.90 ;     281.96 ;
  10 ; 108 ; 002  ; XAVANTES     ; SE     ;  2979  ;     0.00;     0.00;   286.90 ;     281.96 ;
  10 ; 110 ; 001  ; N.PIRATININ  ; SE     ;   405  ;     0.00;  1409.64;   286.90 ;     313.98 ;
  10 ; 110 ; 002  ; N.PIRATININ  ; SE     ;   405  ;     0.00;  1409.64;   286.90 ;     313.98 ;
  10 ; 110 ; 003  ; N.PIRATININ  ; SE     ;   405  ;     0.00;  1409.64;   286.90 ;     313.98 ;
  10 ; 110 ; 004  ; N.PIRATININ  ; SE     ;   405  ;     0.00;  1409.64;   286.90 ;     313.98 ;
  10 ; 116 ; 001  ; PARNAIBA IV  ; N      ;  5642  ;     0.00;   845.17;   282.99 ;     283.40 ;
  10 ; 137 ; 001  ; GNA I        ; SE     ;    53  ;     0.00;   370.67;   286.90 ;     282.90 ;
  10 ; 140 ; 001  ; MAUA 3       ; N      ;  8535  ;   550.00;   100.84;   282.99 ;     282.82 ;
  10 ; 140 ; 002  ; MAUA 3       ; N      ;  8535  ;     0.00;   100.84;   282.99 ;     282.82 ;
  10 ; 140 ; 003  ; MAUA 3       ; N      ;  8535  ;     0.00;   100.84;   282.99 ;     282.82 ;
  10 ; 144 ; 001  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   282.45 ;     282.26 ;
  10 ; 144 ; 002  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   282.45 ;     282.26 ;
  10 ; 144 ; 003  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   282.45 ;     282.26 ;
