***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________



Resultados Relativos as Usinas Termicas:

----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
IPER;  Pat  ;USIT;     Nome    ;Unid;Sist;  Geracao  ;    GMin   ;    GMax   ; Capacidade ; L/D ;CustoLinear;
    ;       ;    ;             ;    ;    ;     MW    ;     MW    ;     MW    ;      MW    ;     ;   $/(MWh) ;
----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ;  7 ; SE ;      0.00 ;      0.00 ;    180.00 ;     180.00 ;  L  ;    846.18 ;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ;  8 ; SE ;      0.00 ;      0.00 ;    180.00 ;     180.00 ;  L  ;    846.18 ;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ;  9 ; SE ;      0.00 ;      0.00 ;    180.00 ;     180.00 ;  L  ;    846.18 ;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ; 10 ; SE ;      0.00 ;      0.00 ;    180.00 ;     180.00 ;  L  ;    846.18 ;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ; 11 ; SE ;      0.00 ;      0.00 ;    270.00 ;     270.00 ;  L  ;    846.18 ;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ; 12 ; SE ;      0.00 ;      0.00 ;    270.00 ;     270.00 ;  L  ;    846.18 ;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ; 13 ; SE ;      0.00 ;      0.00 ;    270.00 ;     270.00 ;  L  ;    846.18 ;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ; 14 ; SE ;      0.00 ;      0.00 ;    270.00 ;     270.00 ;  L  ;    846.18 ;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ; 15 ; SE ;      0.00 ;      0.00 ;    350.00 ;     350.00 ;  L  ;    846.18 ;
  1 ;  LEVE ; 68 ;TRES LAGOAS  ; 99 ; SE ;      0.00 ;      0.00 ;    360.00 ;    2870.00 ;  -  ;           ;
  1 ;  LEVE ; 69 ;TERMOPB      ;  1 ; NE ;      0.00 ;      0.00 ;     49.95 ;      49.95 ;  L  ;   1753.30 ;
  1 ;  LEVE ; 69 ;TERMOPB      ;  2 ; NE ;      0.00 ;      0.00 ;     58.27 ;      58.27 ;  L  ;   1753.30 ;
  1 ;  LEVE ; 69 ;TERMOPB      ;  3 ; NE ;      0.00 ;      0.00 ;     54.09 ;      54.09 ;  L  ;   1753.30 ;
  1 ;  LEVE ; 69 ;TERMOPB      ; 99 ; NE ;      0.00 ;      0.00 ;      0.00 ;     162.31 ;  -  ;           ;
  1 ;  LEVE ; 70 ;GERAMAR II   ;  1 ; N  ;      0.00 ;      0.00 ;    159.08 ;     159.08 ;  L  ;    998.68 ;
  1 ;  LEVE ; 70 ;GERAMAR II   ; 99 ; N  ;      0.00 ;      0.00 ;    159.00 ;     159.08 ;  -  ;           ;
  1 ;  LEVE ; 73 ;GERAMAR I    ;  1 ; N  ;      0.00 ;      0.00 ;    159.16 ;     159.16 ;  L  ;    998.68 ;
  1 ;  LEVE ; 73 ;GERAMAR I    ; 99 ; N  ;      0.00 ;      0.00 ;    159.00 ;     159.16 ;  -  ;           ;
  1 ;  LEVE ; 83 ;VALE DO ACU  ;  2 ; NE ;      0.00 ;      0.00 ;    110.00 ;     110.00 ;  L  ;    450.86 ;
  1 ;  LEVE ; 83 ;VALE DO ACU  ; 99 ; NE ;      0.00 ;      0.00 ;    110.00 ;     110.00 ;  -  ;           ;
  1 ;  LEVE ; 86 ;ST.CRUZ NOVA ;  1 ; SE ;    350.00 ;      0.00 ;    350.00 ;     350.00 ;  L  ;    195.86 ;
  1 ;  LEVE ; 86 ;ST.CRUZ NOVA ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;     255.00 ;  D  ;    195.86 ;
  1 ;  LEVE ; 86 ;ST.CRUZ NOVA ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;     255.00 ;  D  ;    195.86 ;
  1 ;  LEVE ; 86 ;ST.CRUZ NOVA ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;     500.00 ;  D  ;    195.86 ;
  1 ;  LEVE ; 86 ;ST.CRUZ NOVA ; 99 ; SE ;    350.00 ;      0.00 ;    350.00 ;    1360.00 ;  -  ;           ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ;  1 ; SE ;      0.00 ;      0.00 ;     45.00 ;      45.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ;  2 ; SE ;      0.00 ;      0.00 ;     90.00 ;      90.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ;  3 ; SE ;      0.00 ;      0.00 ;    135.00 ;     135.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ;  4 ; SE ;      0.00 ;      0.00 ;    180.00 ;     180.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ;  5 ; SE ;      0.00 ;      0.00 ;    225.00 ;     225.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ;  6 ; SE ;      0.00 ;      0.00 ;    270.00 ;     270.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ;  7 ; SE ;      0.00 ;      0.00 ;    315.00 ;     315.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ;  8 ; SE ;      0.00 ;      0.00 ;    360.00 ;     360.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ;  9 ; SE ;      0.00 ;      0.00 ;    405.00 ;     405.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 10 ; SE ;      0.00 ;      0.00 ;    450.00 ;     450.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 11 ; SE ;      0.00 ;      0.00 ;    495.00 ;     495.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 12 ; SE ;      0.00 ;      0.00 ;    540.00 ;     540.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 13 ; SE ;      0.00 ;      0.00 ;    585.00 ;     585.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 14 ; SE ;      0.00 ;      0.00 ;    630.00 ;     630.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 15 ; SE ;      0.00 ;      0.00 ;    675.00 ;     675.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 16 ; SE ;      0.00 ;      0.00 ;    720.00 ;     720.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 17 ; SE ;      0.00 ;      0.00 ;    765.00 ;     765.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 18 ; SE ;      0.00 ;      0.00 ;    810.00 ;     810.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 19 ; SE ;      0.00 ;      0.00 ;    855.00 ;     855.00 ;  L  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 20 ; SE ;      0.00 ;      0.00 ;      0.00 ;     922.62 ;  D  ;    958.78 ;
  1 ;  LEVE ; 90 ;TERMOMACAE   ; 99 ; SE ;      0.00 ;      0.00 ;    874.00 ;    9472.61 ;  -  ;           ;
  1 ;  LEVE ; 96 ;TERMOPE      ;  1 ; NE ;      0.00 ;      0.00 ;    254.00 ;     254.00 ;  L  ;    858.48 ;
  1 ;  LEVE ; 96 ;TERMOPE      ;  2 ; NE ;      0.00 ;      0.00 ;    254.00 ;     254.00 ;  L  ;    858.48 ;
  1 ;  LEVE ; 96 ;TERMOPE      ;  3 ; NE ;      0.00 ;      0.00 ;    550.00 ;     550.00 ;  L  ;    858.48 ;
  1 ;  LEVE ; 96 ;TERMOPE      ; 99 ; NE ;      0.00 ;      0.00 ;    550.00 ;    1058.00 ;  -  ;           ;
  1 ;  LEVE ; 97 ;CUBATAO      ;  1 ; SE ;      0.00 ;      0.00 ;    216.00 ;     216.00 ;  L  ;    384.92 ;
  1 ;  LEVE ; 97 ;CUBATAO      ;  2 ; SE ;      0.00 ;      0.00 ;     48.00 ;      48.00 ;  L  ;    384.92 ;
  1 ;  LEVE ; 97 ;CUBATAO      ;  3 ; SE ;      0.00 ;      0.00 ;    168.00 ;     168.00 ;  L  ;    384.92 ;
  1 ;  LEVE ; 97 ;CUBATAO      ; 99 ; SE ;      0.00 ;      0.00 ;    216.00 ;     432.00 ;  -  ;           ;
  1 ;  LEVE ; 98 ;PERNAMBU_III ;  1 ; NE ;      0.00 ;      0.00 ;     52.38 ;      52.38 ;  L  ;    831.38 ;
  1 ;  LEVE ; 98 ;PERNAMBU_III ;  2 ; NE ;      0.00 ;      0.00 ;     52.38 ;      52.38 ;  L  ;    831.38 ;
  1 ;  LEVE ; 98 ;PERNAMBU_III ;  3 ; NE ;      0.00 ;      0.00 ;     52.38 ;      52.38 ;  L  ;    831.38 ;
  1 ;  LEVE ; 98 ;PERNAMBU_III ;  4 ; NE ;      0.00 ;      0.00 ;     43.65 ;      43.65 ;  L  ;    831.38 ;
  1 ;  LEVE ; 98 ;PERNAMBU_III ; 99 ; NE ;      0.00 ;      0.00 ;    200.79 ;     200.79 ;  -  ;           ;
  1 ;  LEVE ;106 ;ERB CANDEIAS ;  1 ; NE ;     12.00 ;      0.00 ;     16.79 ;      16.79 ;  L  ;    113.61 ;
  1 ;  LEVE ;106 ;ERB CANDEIAS ; 99 ; NE ;     12.00 ;      3.00 ;     12.00 ;      16.79 ;  -  ;           ;
  1 ;  LEVE ;107 ;PAMPA SUL    ;  1 ; S  ;    345.00 ;      0.00 ;    345.00 ;     345.00 ;  L  ;    101.20 ;
  1 ;  LEVE ;107 ;PAMPA SUL    ; 99 ; S  ;    345.00 ;    285.00 ;    345.00 ;     345.00 ;  -  ;           ;
  1 ;  LEVE ;108 ;XAVANTES     ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      26.06 ;  D  ;      0.00 ;
  1 ;  LEVE ;108 ;XAVANTES     ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;      27.51 ;  D  ;      0.00 ;
  1 ;  LEVE ;108 ;XAVANTES     ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;      53.58 ;  -  ;           ;
  1 ;  LEVE ;110 ;N.PIRATININ  ;  1 ; SE ;      0.00 ;      0.00 ;     96.52 ;      96.52 ;  L  ;   1409.64 ;
  1 ;  LEVE ;110 ;N.PIRATININ  ;  2 ; SE ;      0.00 ;      0.00 ;    193.04 ;     193.04 ;  L  ;   1409.64 ;
  1 ;  LEVE ;110 ;N.PIRATININ  ;  3 ; SE ;      0.00 ;      0.00 ;    289.56 ;     289.56 ;  L  ;   1409.64 ;
  1 ;  LEVE ;110 ;N.PIRATININ  ;  4 ; SE ;      0.00 ;      0.00 ;    386.08 ;     386.08 ;  L  ;   1409.64 ;
  1 ;  LEVE ;110 ;N.PIRATININ  ; 99 ; SE ;      0.00 ;      0.00 ;    384.00 ;     965.20 ;  -  ;           ;
  1 ;  LEVE ;116 ;PARNAIBA IV  ;  1 ; N  ;      0.00 ;      0.00 ;     56.30 ;      56.30 ;  L  ;    845.17 ;
  1 ;  LEVE ;116 ;PARNAIBA IV  ; 99 ; N  ;      0.00 ;      0.00 ;     56.00 ;      56.30 ;  -  ;           ;
  1 ;  LEVE ;137 ;GNA I        ;  1 ; SE ;      0.00 ;      0.00 ;   1338.30 ;    1338.30 ;  L  ;    370.67 ;
  1 ;  LEVE ;137 ;GNA I        ; 99 ; SE ;      0.00 ;      0.00 ;   1338.30 ;    1338.30 ;  -  ;           ;
  1 ;  LEVE ;140 ;MAUA 3       ;  1 ; N  ;    545.00 ;      0.00 ;    583.00 ;     583.00 ;  L  ;    100.84 ;
  1 ;  LEVE ;140 ;MAUA 3       ;  2 ; N  ;      0.00 ;      0.00 ;    274.20 ;     274.20 ;  L  ;    100.84 ;
  1 ;  LEVE ;140 ;MAUA 3       ;  3 ; N  ;      0.00 ;      0.00 ;    274.20 ;     274.20 ;  L  ;    100.84 ;
  1 ;  LEVE ;140 ;MAUA 3       ; 99 ; N  ;    545.00 ;    264.00 ;    545.00 ;    1131.40 ;  -  ;           ;
  1 ;  LEVE ;144 ;PETROLINA    ;  1 ; NE ;      0.00 ;      0.00 ;      0.00 ;      16.50 ;  D  ;      0.00 ;
  1 ;  LEVE ;144 ;PETROLINA    ;  2 ; NE ;      0.00 ;      0.00 ;      0.00 ;      33.00 ;  D  ;      0.00 ;
  1 ;  LEVE ;144 ;PETROLINA    ;  3 ; NE ;      0.00 ;      0.00 ;      0.00 ;      49.50 ;  D  ;      0.00 ;
  1 ;  LEVE ;144 ;PETROLINA    ;  4 ; NE ;      0.00 ;      0.00 ;      0.00 ;      66.00 ;  D  ;      0.00 ;
  1 ;  LEVE ;144 ;PETROLINA    ;  5 ; NE ;      0.00 ;      0.00 ;      0.00 ;      82.50 ;  D  ;      0.00 ;
  1 ;  LEVE ;144 ;PETROLINA    ;  6 ; NE ;      0.00 ;      0.00 ;      0.00 ;      99.00 ;  D  ;      0.00 ;
  1 ;  LEVE ;144 ;PETROLINA    ;  7 ; NE ;      0.00 ;      0.00 ;      0.00 ;     115.50 ;  D  ;      0.00 ;
  1 ;  LEVE ;144 ;PETROLINA    ;  8 ; NE ;      0.00 ;      0.00 ;      0.00 ;     132.00 ;  D  ;      0.00 ;
  1 ;  LEVE ;144 ;PETROLINA    ; 99 ; NE ;      0.00 ;      0.00 ;      0.00 ;     594.00 ;  -  ;           ;
  1 ;  LEVE ;146 ;STA VITORIA  ;  1 ; SE ;     36.00 ;      0.00 ;     41.40 ;      41.40 ;  L  ;    157.20 ;
  1 ;  LEVE ;146 ;STA VITORIA  ; 99 ; SE ;     36.00 ;     18.00 ;     36.00 ;      41.40 ;  -  ;           ;
  1 ;  LEVE ;147 ;PROSPERID. 1 ;  1 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.34 ;  D  ;    214.28 ;
  1 ;  LEVE ;147 ;PROSPERID. 1 ;  2 ; NE ;      9.34 ;      0.00 ;      9.34 ;       9.34 ;  L  ;    214.28 ;
  1 ;  LEVE ;147 ;PROSPERID. 1 ;  3 ; NE ;      9.34 ;      0.00 ;      9.34 ;       9.34 ;  L  ;    214.28 ;
  1 ;  LEVE ;147 ;PROSPERID. 1 ; 99 ; NE ;     18.68 ;      0.00 ;     18.68 ;      28.02 ;  -  ;           ;
  1 ;  LEVE ;149 ;SAO SEPE     ;  1 ; S  ;      4.00 ;      0.00 ;      8.00 ;       8.00 ;  L  ;    113.53 ;
  1 ;  LEVE ;149 ;SAO SEPE     ; 99 ; S  ;      4.00 ;      0.00 ;      4.00 ;       8.00 ;  -  ;           ;
  1 ;  LEVE ;151 ;POTIGUAR     ;  1 ; NE ;      0.00 ;      0.00 ;     12.45 ;      12.45 ;  L  ;   1963.91 ;
  1 ;  LEVE ;151 ;POTIGUAR     ;  2 ; NE ;      0.00 ;      0.00 ;     12.45 ;      12.45 ;  L  ;   1963.91 ;
  1 ;  LEVE ;151 ;POTIGUAR     ;  3 ; NE ;      0.00 ;      0.00 ;     11.62 ;      11.62 ;  L  ;   1963.91 ;
  1 ;  LEVE ;151 ;POTIGUAR     ;  4 ; NE ;      0.00 ;      0.00 ;     11.62 ;      11.62 ;  L  ;   1963.91 ;
  1 ;  LEVE ;151 ;POTIGUAR     ; 99 ; NE ;      0.00 ;      0.00 ;     48.14 ;      48.14 ;  -  ;           ;
  1 ;  LEVE ;152 ;TERMOCABO    ;  1 ; NE ;      0.00 ;      0.00 ;     16.50 ;      16.50 ;  L  ;   1393.68 ;
  1 ;  LEVE ;152 ;TERMOCABO    ;  2 ; NE ;      0.00 ;      0.00 ;     33.00 ;      33.00 ;  L  ;   1393.68 ;
  1 ;  LEVE ;152 ;TERMOCABO    ;  3 ; NE ;      0.00 ;      0.00 ;     49.00 ;      49.00 ;  L  ;   1393.68 ;
  1 ;  LEVE ;152 ;TERMOCABO    ; 99 ; NE ;      0.00 ;      0.00 ;      0.00 ;      98.50 ;  -  ;           ;
  1 ;  LEVE ;153 ;DAIA         ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      22.10 ;  D  ;      0.00 ;
  1 ;  LEVE ;153 ;DAIA         ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;      22.34 ;  D  ;      0.00 ;
  1 ;  LEVE ;153 ;DAIA         ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;      44.44 ;  -  ;           ;
  1 ;  LEVE ;156 ;CANDIOTA 3   ;  1 ; S  ;    325.00 ;      0.00 ;    350.00 ;     350.00 ;  L  ;    519.98 ;
  1 ;  LEVE ;156 ;CANDIOTA 3   ; 99 ; S  ;    325.00 ;    325.00 ;    350.00 ;     350.00 ;  -  ;           ;
  1 ;  LEVE ;161 ;POTIGUAR III ;  1 ; NE ;      0.00 ;      0.00 ;      9.13 ;       9.13 ;  L  ;   1963.91 ;
  1 ;  LEVE ;161 ;POTIGUAR III ;  2 ; NE ;      0.00 ;      0.00 ;      9.13 ;       9.13 ;  L  ;   1963.91 ;
  1 ;  LEVE ;161 ;POTIGUAR III ;  3 ; NE ;      0.00 ;      0.00 ;      9.13 ;       9.13 ;  L  ;   1963.91 ;
  1 ;  LEVE ;161 ;POTIGUAR III ;  4 ; NE ;      0.00 ;      0.00 ;      7.47 ;       7.47 ;  L  ;   1963.91 ;
  1 ;  LEVE ;161 ;POTIGUAR III ;  5 ; NE ;      0.00 ;      0.00 ;      9.13 ;       9.13 ;  L  ;   1963.91 ;
  1 ;  LEVE ;161 ;POTIGUAR III ;  6 ; NE ;      0.00 ;      0.00 ;      7.47 ;       7.47 ;  L  ;   1963.91 ;
  1 ;  LEVE ;161 ;POTIGUAR III ; 99 ; NE ;      0.00 ;      0.00 ;     51.46 ;      51.46 ;  -  ;           ;
  1 ;  LEVE ;162 ;PECEM II     ;  1 ; NE ;      0.00 ;      0.00 ;      5.85 ;       5.85 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ;  2 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ;  3 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ;  4 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ;  5 ; NE ;      0.00 ;      0.00 ;     13.50 ;      13.50 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ;  6 ; NE ;      0.00 ;      0.00 ;     13.50 ;      13.50 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ;  7 ; NE ;      0.00 ;      0.00 ;      7.20 ;       7.20 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ;  8 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ;  9 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ; 10 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ; 11 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ; 12 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
  1 ;  LEVE ;162 ;PECEM II     ; 99 ; NE ;      0.00 ;      0.00 ;    144.00 ;     144.45 ;  -  ;           ;
  1 ;  LEVE ;163 ;P. PECEM II  ;  1 ; NE ;      0.00 ;      0.00 ;    365.00 ;     365.00 ;  L  ;    295.22 ;
  1 ;  LEVE ;163 ;P. PECEM II  ; 99 ; NE ;      0.00 ;      0.00 ;    365.00 ;     365.00 ;  -  ;           ;
  1 ;  LEVE ;167 ;P. PECEM I   ;  1 ; NE ;      0.00 ;      0.00 ;    360.00 ;     360.00 ;  L  ;    284.43 ;
  1 ;  LEVE ;167 ;P. PECEM I   ;  2 ; NE ;      0.00 ;      0.00 ;    360.00 ;     360.00 ;  L  ;    284.43 ;
  1 ;  LEVE ;167 ;P. PECEM I   ; 99 ; NE ;      0.00 ;      0.00 ;    720.00 ;     720.00 ;  -  ;           ;
  1 ;  LEVE ;170 ;SUAPE II     ;  1 ; NE ;      0.00 ;      0.00 ;     22.43 ;      22.43 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ;  2 ; NE ;      0.00 ;      0.00 ;     44.85 ;      44.85 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ;  3 ; NE ;      0.00 ;      0.00 ;     67.28 ;      67.28 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ;  4 ; NE ;      0.00 ;      0.00 ;     89.71 ;      89.71 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ;  5 ; NE ;      0.00 ;      0.00 ;    112.14 ;     112.14 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ;  6 ; NE ;      0.00 ;      0.00 ;    134.56 ;     134.56 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ;  7 ; NE ;      0.00 ;      0.00 ;    156.99 ;     156.99 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ;  8 ; NE ;      0.00 ;      0.00 ;    179.42 ;     179.42 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ;  9 ; NE ;      0.00 ;      0.00 ;    201.84 ;     201.84 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ; 10 ; NE ;      0.00 ;      0.00 ;    224.27 ;     224.27 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ; 11 ; NE ;      0.00 ;      0.00 ;    246.70 ;     246.70 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ; 12 ; NE ;      0.00 ;      0.00 ;    269.12 ;     269.12 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ; 13 ; NE ;      0.00 ;      0.00 ;    291.55 ;     291.55 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ; 14 ; NE ;      0.00 ;      0.00 ;    313.98 ;     313.98 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ; 15 ; NE ;      0.00 ;      0.00 ;    336.40 ;     336.40 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ; 16 ; NE ;      0.00 ;      0.00 ;    358.83 ;     358.83 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ; 17 ; NE ;      0.00 ;      0.00 ;    381.26 ;     381.26 ;  L  ;    984.08 ;
  1 ;  LEVE ;170 ;SUAPE II     ; 99 ; NE ;      0.00 ;      0.00 ;    381.26 ;    3431.33 ;  -  ;           ;
  1 ;  LEVE ;176 ;PORTO ITAQUI ;  1 ; N  ;    320.00 ;      0.00 ;    360.14 ;     360.14 ;  L  ;    287.51 ;
  1 ;  LEVE ;176 ;PORTO ITAQUI ; 99 ; N  ;    320.00 ;      0.00 ;    360.00 ;     360.14 ;  -  ;           ;
  1 ;  LEVE ;182 ;PALMEIRAS GO ;  1 ; SE ;      0.00 ;      0.00 ;     70.58 ;      70.58 ;  L  ;   1439.45 ;
  1 ;  LEVE ;182 ;PALMEIRAS GO ;  2 ; SE ;      0.00 ;      0.00 ;     69.86 ;      69.86 ;  L  ;   1439.45 ;
  1 ;  LEVE ;182 ;PALMEIRAS GO ; 99 ; SE ;      0.00 ;      0.00 ;     70.00 ;     140.44 ;  -  ;           ;
  1 ;  LEVE ;194 ;T.NORTE 2    ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      75.90 ;  D  ;      0.00 ;
  1 ;  LEVE ;194 ;T.NORTE 2    ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;     151.80 ;  D  ;      0.00 ;
  1 ;  LEVE ;194 ;T.NORTE 2    ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;     227.70 ;  D  ;      0.00 ;
  1 ;  LEVE ;194 ;T.NORTE 2    ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;      0.00 ;
  1 ;  LEVE ;194 ;T.NORTE 2    ;  5 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;      0.00 ;
  1 ;  LEVE ;194 ;T.NORTE 2    ;  6 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;      0.00 ;
  1 ;  LEVE ;194 ;T.NORTE 2    ;  7 ; SE ;      0.00 ;      0.00 ;      0.00 ;     349.00 ;  D  ;      0.00 ;
  1 ;  LEVE ;194 ;T.NORTE 2    ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;    1502.41 ;  -  ;           ;
  1 ;  LEVE ;201 ;APARECIDA    ;  1 ; N  ;     43.00 ;      0.00 ;     43.00 ;      43.00 ;  L  ;    100.84 ;
  1 ;  LEVE ;201 ;APARECIDA    ;  2 ; N  ;     43.00 ;      0.00 ;     43.00 ;      43.00 ;  L  ;    100.84 ;
  1 ;  LEVE ;201 ;APARECIDA    ;  3 ; N  ;     25.00 ;      0.00 ;     40.00 ;      40.00 ;  L  ;    100.84 ;
  1 ;  LEVE ;201 ;APARECIDA    ;  4 ; N  ;     40.00 ;      0.00 ;     40.00 ;      40.00 ;  L  ;    100.84 ;
  1 ;  LEVE ;201 ;APARECIDA    ; 99 ; N  ;    151.00 ;     75.00 ;    151.00 ;     166.00 ;  -  ;           ;
  1 ;  LEVE ;203 ;PORAQUE      ;  1 ; N  ;     17.08 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
  1 ;  LEVE ;203 ;PORAQUE      ;  2 ; N  ;     17.08 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
  1 ;  LEVE ;203 ;PORAQUE      ;  3 ; N  ;     15.77 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
  1 ;  LEVE ;203 ;PORAQUE      ;  4 ; N  ;     17.08 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
  1 ;  LEVE ;203 ;PORAQUE      ;  5 ; N  ;      0.00 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
  1 ;  LEVE ;203 ;PORAQUE      ; 99 ; N  ;     67.00 ;     28.00 ;     67.00 ;      85.38 ;  -  ;           ;
  1 ;  LEVE ;204 ;JARAQUI      ;  6 ; N  ;     25.54 ;      0.00 ;     36.08 ;      36.08 ;  L  ;    100.84 ;
